,Provider,inp_out,inp_out,ClmAdmitDiagnosisCode,DiagnosisGroupCode,AttendingPhysician,OperatingPhysician,OtherPhysician,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,Gender,RenalDiseaseIndicator,InscClaimAmtReimbursed,InscClaimAmtReimbursed,IPAnnualReimbursementAmt,IPAnnualReimbursementAmt,IPAnnualDeductibleAmt,IPAnnualDeductibleAmt,OPAnnualReimbursementAmt,IPAnnualDeductibleAmt,Age,settlement_days,settlement_days,Days_Admit,Total_deductible,Total_deductible,Total_reimbursible,Total_reimbursible,ClaimID,State,County,PotentialFraud
2472,PRV54078,99,20,32,20,72,24,30,46,74,50,14,34,57,77,85,35,34,14,178,0.0,1801.5126050420167,214380,5795.798319327731,689700,698.3193277310925,83100,2078.1512605042017,83100,70.80296995510533,3.0504201680672267,0,1.4369747899159664,1290.8403361344538,153610,7873.949579831933,937000,119,10,36,0
2473,PRV54080,573,0,88,0,4,4,2,219,361,260,78,202,233,395,429,203,193,80,878,0.0,307.80104712041884,176370,5230.401396160559,2997020,630.6457242582896,361360,2701.9197207678885,361360,74.29747304501662,1.5340314136125655,0,0.0,1350.628272251309,773910,7932.321116928447,4545220,573,5,21,0
2474,PRV54081,3,11,10,11,9,5,2,6,7,5,4,2,4,10,11,3,4,0,23,0.0,9657.142857142857,135200,12748.57142857143,178480,991.7142857142857,13884,1320.0,13884,74.78982387475538,3.9285714285714284,4,3.9285714285714284,1526.0,21364,14068.57142857143,196960,14,2,6,0
2475,PRV54082,6,5,6,5,11,4,3,5,5,8,3,4,6,6,8,4,3,2,20,0.0,3222.7272727272725,35450,7260.909090909091,79870,970.9090909090909,10680,1430.909090909091,10680,77.17534246575343,2.6363636363636362,0,2.6363636363636362,1463.6363636363637,16100,8691.818181818182,95610,11,1,7,0
2476,PRV54083,271,8,55,8,12,8,3,84,152,111,36,61,141,210,199,81,93,22,447,0.0,479.4982078853047,133780,4481.863799283155,1250440,429.63440860215053,119868,2501.3620071684586,119868,75.02839888054206,1.6129032258064515,0,0.21863799283154123,1191.4121863799282,332404,6983.225806451613,1948320,279,4,18,0
2477,PRV54084,41,8,18,8,43,11,15,18,28,18,8,16,23,33,37,17,12,2,82,0.0,1679.795918367347,82310,6227.755102040816,305160,806.4489795918367,39516,2567.5510204081634,39516,71.66882862734136,1.7755102040816326,0,0.6326530612244898,1610.1224489795918,78896,8795.30612244898,430970,49,4,14,0
2478,PRV54085,176,58,71,56,146,59,69,89,125,101,30,67,74,150,166,65,61,29,383,0.0,2573.119658119658,602110,6093.675213675214,1425920,736.2222222222222,172276,2092.8205128205127,172276,73.15145767474534,2.3290598290598292,0,1.2905982905982907,1355.6666666666667,317226,8186.495726495727,1915640,234,17,50,0
2479,PRV54086,66,0,12,0,39,11,23,27,29,21,9,17,26,48,42,17,24,8,100,0.0,190.15151515151516,12550,3012.121212121212,198800,307.45454545454544,20292,2384.3939393939395,20292,77.91004566210046,1.4090909090909092,0,0.0,937.9090909090909,61902,5396.515151515152,356170,66,11,19,0
2480,PRV54089,34,7,17,7,21,12,11,12,24,17,9,10,11,30,34,17,17,8,64,0.0,2225.121951219512,91230,5949.024390243902,243910,677.2682926829268,27768,3041.4634146341464,27768,71.43361176077514,2.8048780487804876,0,0.9024390243902439,1396.0487804878048,57238,8990.487804878048,368610,41,3,12,0
2481,PRV54090,158,32,58,31,17,13,10,71,103,99,27,45,89,142,145,50,70,16,294,0.0,1688.1052631578948,320740,7480.473684210527,1421290,653.4315789473684,124152,2222.2105263157896,124152,75.5929055515501,2.2473684210526317,0,0.8947368421052632,1271.8,241642,9702.684210526315,1843510,190,5,16,0
2482,PRV54091,112,0,16,0,3,2,1,46,68,34,9,14,47,72,77,32,35,11,178,0.0,203.75,22820,2455.3571428571427,275000,305.14285714285717,34176,1819.732142857143,34176,78.34990215264187,1.4732142857142858,0,0.0,932.8214285714286,104476,4275.089285714285,478810,112,2,6,0
2483,PRV54092,481,0,84,0,165,58,109,199,303,174,54,136,195,330,360,147,150,26,740,0.0,294.28274428274426,141550,4772.577962577962,2295610,482.64449064449065,232152,2291.6216216216217,232152,74.56063566200552,1.3513513513513513,0,0.0,1135.4719334719334,546162,7064.199584199584,3397880,481,21,69,0
2484,PRV54093,48,41,47,41,66,27,23,36,60,47,16,26,34,71,66,23,29,11,136,0.0,5786.29213483146,514980,9499.775280898877,845480,981.5505617977528,87358,2119.1011235955057,87358,73.93797137140218,3.5842696629213484,0,2.853932584269663,1544.1348314606741,137428,11618.876404494382,1034080,89,5,33,1
2485,PRV54096,7,0,2,0,5,0,2,2,3,3,0,4,4,4,5,1,0,1,12,0.0,131.42857142857142,920,6614.285714285715,46300,915.4285714285714,6408,1568.5714285714287,6408,66.10489236790606,0.0,0,0.0,1372.5714285714287,9608,8182.857142857143,57280,7,2,4,0
2486,PRV54098,247,9,50,9,23,10,15,78,149,89,39,74,95,176,202,67,75,33,415,0.0,470.3125,120400,4902.3046875,1254990,457.84375,117208,1553.984375,117208,75.87116866438356,1.25,0,0.20703125,846.4375,216688,6456.2890625,1652810,256,1,9,1
2487,PRV54099,203,14,43,14,12,9,5,98,98,79,37,37,86,145,135,61,63,28,338,0.0,865.7142857142857,187860,6375.1612903225805,1383410,442.94930875576034,96120,1598.0184331797236,96120,73.91384382299097,1.3410138248847927,0,0.21658986175115208,919.2165898617511,199470,7973.179723502304,1730180,217,2,10,0
2488,PRV54101,18,11,14,11,22,10,10,17,21,16,5,13,10,22,20,12,2,7,48,0.0,2268.6206896551726,65790,5081.0344827586205,147350,662.8965517241379,19224,2960.0,19224,75.48068020784129,2.5517241379310347,0,1.4137931034482758,1444.9655172413793,41904,8041.0344827586205,233190,29,2,10,0
2489,PRV54102,14,9,13,9,13,4,5,6,15,11,3,8,11,14,18,9,7,3,30,0.0,4379.130434782609,100720,5663.913043478261,130270,696.5217391304348,16020,1854.3478260869565,16020,75.09946396664682,2.347826086956522,0,1.9565217391304348,1409.5652173913043,32420,7518.260869565217,172920,23,2,10,0
2490,PRV54103,179,8,35,7,3,2,4,58,117,55,27,44,99,115,124,57,28,13,274,0.0,561.1229946524064,104930,2771.229946524064,518220,435.7647058823529,81488,1850.9625668449198,81488,71.63583620247601,0.8021390374331551,0,0.16042780748663102,890.3636363636364,166498,4622.192513368984,864350,187,5,12,1
2491,PRV54106,34,5,9,5,25,9,13,16,26,11,5,10,17,25,28,11,12,5,62,0.0,1792.5641025641025,69910,3863.3333333333335,150670,626.3589743589744,24428,1450.7692307692307,24428,71.50087811731647,2.3846153846153846,0,0.6153846153846154,1177.128205128205,45908,5314.102564102564,207250,39,3,15,0
2492,PRV54107,147,0,25,0,63,22,42,58,74,52,23,35,46,103,102,39,44,7,227,0.0,299.86394557823127,44080,4977.8231292517,731740,470.85714285714283,69216,1975.4421768707482,69216,73.00793961420185,1.163265306122449,0,0.0,1066.095238095238,156716,6953.265306122449,1022130,147,5,9,0
2493,PRV54109,16,0,6,0,2,2,1,9,10,5,2,4,9,11,11,3,3,3,22,0.0,309.375,4950,4320.0,69120,450.5,7208,1897.5,7208,76.6013698630137,4.125,0,0.0,941.125,15058,6217.5,99480,16,1,3,0
2494,PRV54110,7,0,3,0,6,1,3,2,2,3,1,2,4,6,4,2,4,1,10,0.0,64.28571428571429,450,1285.7142857142858,9000,152.57142857142858,1068,1881.4285714285713,1068,74.26536203522505,2.857142857142857,0,0.0,665.4285714285714,4658,3167.1428571428573,22170,7,3,6,0
2495,PRV54111,195,54,75,51,19,11,9,82,138,98,41,73,99,170,180,79,73,31,391,0.0,2369.4779116465866,590000,5976.626506024097,1488180,643.2128514056225,160160,1632.690763052209,160160,74.48903559443252,1.7429718875502007,0,1.2048192771084338,1097.8072289156626,273354,7609.317269076305,1894720,249,5,15,1
2496,PRV54112,31,0,8,0,11,4,5,14,16,17,4,4,16,21,18,6,4,1,53,0.0,212.58064516129033,6590,7922.580645161291,245600,749.1612903225806,23224,2430.0,23224,67.75324790101635,1.5483870967741935,0,0.0,1582.7096774193549,49064,10352.58064516129,320930,31,2,5,0
2497,PRV54113,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,60.0,60,0.0,0,0.0,0,540.0,0,78.72328767123288,0.0,0,0.0,460.0,460,540.0,540,1,1,1,0
2498,PRV54114,8,3,7,3,6,3,2,3,7,3,1,3,7,9,9,1,3,0,19,0.0,2071.818181818182,22790,2186.3636363636365,24050,661.0909090909091,7272,1699.090909090909,7272,69.26824408468245,3.5454545454545454,0,2.727272727272727,1204.7272727272727,13252,3885.4545454545455,42740,11,1,5,0
2499,PRV54115,4,0,0,0,2,2,1,2,4,1,0,0,2,3,4,1,2,0,7,0.0,42.5,170,3250.0,13000,267.0,1068,927.5,1068,76.76095890410959,0.0,0,0.0,849.5,3398,4177.5,16710,4,1,2,0
2500,PRV54116,16,0,3,0,2,1,1,14,16,2,1,6,6,16,16,0,16,6,31,0.0,80.0,1280,5260.0,84160,534.0,8544,1023.125,8544,59.275513698630135,1.25,0,0.0,834.625,13354,6283.125,100530,16,1,3,0
2501,PRV54117,6,0,3,0,4,0,1,2,4,2,1,2,2,4,4,2,0,1,9,0.0,53.333333333333336,320,5123.333333333333,30740,890.0,5340,1443.3333333333333,5340,78.83196347031964,0.0,0,0.0,1756.6666666666667,10540,6566.666666666667,39400,6,1,2,0
2502,PRV54118,8,0,0,0,5,1,4,3,4,0,0,2,5,5,4,1,3,1,11,0.0,58.75,470,755.0,6040,267.0,2136,1343.75,2136,77.80479452054794,2.5,0,0.0,767.0,6136,2098.75,16790,8,2,5,0
2503,PRV54119,14,0,1,0,10,2,3,4,6,9,6,9,3,12,12,6,5,2,22,0.0,141.42857142857142,1980,1571.4285714285713,22000,228.85714285714286,3204,1751.4285714285713,3204,75.12407045009785,0.0,0,0.0,633.1428571428571,8864,3322.8571428571427,46520,14,3,6,0
2504,PRV54120,2,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,2,0.0,500.0,1000,0.0,0,0.0,0,2460.0,0,68.63150684931506,0.0,0,0.0,85.0,170,2460.0,4920,2,1,1,0
2505,PRV54121,48,0,12,0,5,3,3,14,24,29,5,14,29,40,30,17,15,1,81,0.0,320.2083333333333,15370,2811.875,134970,378.25,18156,2553.125,18156,79.61746575342465,1.5,0,0.0,970.3333333333334,46576,5365.0,257520,48,1,4,0
2506,PRV54122,4,0,1,0,4,1,1,2,1,2,0,1,2,3,3,0,1,0,7,0.0,127.5,510,0.0,0,0.0,0,2312.5,0,85.47465753424657,0.0,0,0.0,930.0,3720,2312.5,9250,4,1,2,0
2507,PRV54123,2,0,0,0,2,0,1,1,2,1,0,1,1,2,2,0,2,0,2,0.0,55.0,110,0.0,0,0.0,0,1465.0,0,76.34383561643835,0.0,0,0.0,410.0,820,1465.0,2930,2,1,2,0
2508,PRV54124,5,0,2,0,4,2,1,1,2,2,1,2,1,2,3,2,1,0,7,0.0,140.0,700,0.0,0,0.0,0,712.0,0,67.83013698630137,0.0,0,0.0,122.0,610,712.0,3560,5,1,2,0
2509,PRV54125,11,0,2,0,5,1,3,4,10,7,1,2,4,8,9,6,5,4,17,0.0,652.7272727272727,7180,12763.636363636364,140400,873.8181818181819,9612,3883.6363636363635,9612,77.51581569115815,2.909090909090909,0,0.0,1780.1818181818182,19582,16647.272727272728,183120,11,1,1,0
2510,PRV54127,28,0,5,0,9,3,5,8,18,18,6,8,10,20,19,14,6,5,38,0.0,325.0,9100,4989.285714285715,139700,457.7142857142857,12816,3449.6428571428573,12816,73.45851272015656,2.5714285714285716,0,0.0,1145.9285714285713,32086,8438.92857142857,236290,28,1,2,0
2511,PRV54128,27,0,7,0,7,4,6,1,19,15,14,4,6,15,19,1,10,1,36,0.0,386.6666666666667,10440,4348.148148148148,117400,593.3333333333334,16020,3458.5185185185187,16020,70.88888888888889,1.8148148148148149,0,0.0,1269.2592592592594,34270,7806.666666666667,210780,27,1,4,0
2512,PRV54129,5,0,3,0,4,0,2,2,4,1,0,2,1,4,3,2,2,0,8,0.0,624.0,3120,9006.0,45030,854.4,4272,1956.0,4272,79.13917808219178,0.0,0,0.0,1320.4,6602,10962.0,54810,5,1,4,0
2513,PRV54130,64,0,16,0,10,5,9,31,42,34,8,28,30,47,50,16,26,8,96,0.0,143.90625,9210,2634.375,168600,896.25,57360,2069.6875,57360,75.14387842465753,1.359375,0,0.0,1451.25,92880,4704.0625,301060,64,2,5,0
2514,PRV54131,24,0,5,0,3,3,3,5,8,7,2,15,15,15,15,8,6,2,37,0.0,167.08333333333334,4010,166.66666666666666,4000,89.0,2136,1144.1666666666667,2136,75.35673515981735,0.2916666666666667,0,0.0,562.3333333333334,13496,1310.8333333333333,31460,24,1,5,0
2515,PRV54132,5,0,1,0,3,0,3,0,2,0,0,1,1,2,2,0,2,0,9,0.0,106.0,530,0.0,0,0.0,0,2678.0,0,64.4613698630137,0.0,0,0.0,444.0,2220,2678.0,13390,5,1,3,0
2516,PRV54133,25,0,7,0,8,3,5,6,15,10,2,6,10,19,19,7,5,1,35,0.0,142.4,3560,2761.6,69040,384.48,9612,2085.2,9612,76.34958904109588,0.08,0,0.0,804.88,20122,4846.8,121170,25,2,7,0
2517,PRV54134,42,2,9,2,21,11,11,19,24,14,5,13,15,34,27,14,21,5,67,0.0,619.3181818181819,27250,1613.6363636363637,71000,315.54545454545456,13884,1405.4545454545455,13884,75.51780821917808,0.3409090909090909,0,0.18181818181818182,849.8636363636364,37394,3019.090909090909,132840,44,1,6,0
2518,PRV54135,3,0,0,0,2,1,0,1,1,0,0,0,2,2,3,1,0,0,6,0.0,86.66666666666667,260,0.0,0,0.0,0,1713.3333333333333,0,48.17351598173516,7.0,0,0.0,486.6666666666667,1460,1713.3333333333333,5140,3,1,2,0
2519,PRV54136,30,0,5,0,6,1,4,7,22,10,1,18,13,16,16,19,6,6,48,0.0,252.33333333333334,7570,2418.6666666666665,72560,284.8,8544,2158.3333333333335,8544,72.00876712328767,1.3666666666666667,0,0.0,843.1333333333333,25294,4577.0,137310,30,1,3,0
2520,PRV54139,94,5,23,5,7,6,4,48,55,37,28,25,44,69,67,18,21,19,149,0.0,621.010101010101,61480,4420.909090909091,437670,485.45454545454544,48060,2482.929292929293,48060,69.29024491490244,1.0808080808080809,0,0.24242424242424243,1167.2727272727273,115560,6903.838383838384,683480,99,1,7,0
2521,PRV54140,6,0,0,0,4,0,0,4,5,3,0,4,3,4,6,2,1,1,10,0.0,38.333333333333336,230,1783.3333333333333,10700,178.0,1068,1505.0,1068,71.8689497716895,0.0,0,0.0,626.3333333333334,3758,3288.3333333333335,19730,6,1,3,0
2522,PRV54141,31,0,7,0,9,4,8,12,22,11,2,3,12,18,30,12,8,7,41,0.0,293.5483870967742,9100,290.3225806451613,9000,103.35483870967742,3204,2106.451612903226,3204,74.98965974370306,1.3870967741935485,0,0.0,520.1290322580645,16124,2396.7741935483873,74300,31,2,5,0
2523,PRV54142,28,0,5,0,13,5,6,26,17,16,0,12,12,25,24,11,23,10,42,0.0,355.0,9940,3321.4285714285716,93000,529.1428571428571,14816,3673.5714285714284,14816,71.49070450097848,1.9285714285714286,0,0.0,1782.357142857143,49906,6995.0,195860,28,2,3,0
2524,PRV54144,294,0,53,0,11,9,9,129,170,106,41,91,133,222,227,73,115,10,444,0.0,248.74149659863946,73130,2821.496598639456,829520,272.44897959183675,80100,1619.2176870748299,80100,74.06271549715777,1.3503401360544218,0,0.0,916.0204081632653,269310,4440.714285714285,1305570,294,2,5,1
2525,PRV54145,6,0,2,0,6,1,2,2,4,3,2,0,1,6,6,1,2,1,8,0.0,1053.3333333333333,6320,0.0,0,0.0,0,3643.3333333333335,0,76.66301369863014,3.5,0,0.0,863.3333333333334,5180,3643.3333333333335,21860,6,1,4,0
2526,PRV54146,5,0,1,0,3,1,2,0,3,0,0,1,1,1,4,1,1,0,9,0.0,48.0,240,2200.0,11000,213.6,1068,160.0,1068,80.50575342465754,0.0,0,0.0,285.6,1428,2360.0,11800,5,1,1,0
2527,PRV54148,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0.0,90.0,90,0.0,0,0.0,0,1250.0,0,77.8054794520548,0.0,0,0.0,1260.0,1260,1250.0,1250,1,1,1,0
2528,PRV54149,11,5,7,5,13,0,5,3,8,6,1,4,2,12,11,6,6,1,25,0.0,2168.75,34700,6407.5,102520,1068.0,17088,2298.75,17088,71.22619863013699,1.25,0,1.25,1367.375,21878,8706.25,139300,16,3,4,1
2529,PRV54150,25,0,2,0,5,2,4,12,17,12,5,13,11,15,17,11,9,7,39,0.0,440.8,11020,4188.0,104700,1118.08,27952,1978.4,27952,73.90487671232877,0.8,0,0.0,1456.48,36412,6166.4,154160,25,1,2,0
2530,PRV54153,11,3,6,3,6,1,3,8,5,5,2,4,5,8,12,7,7,1,21,0.0,2957.8571428571427,41410,7785.714285714285,109000,686.5714285714286,9612,1756.4285714285713,9612,70.88786692759295,2.642857142857143,0,2.5714285714285716,1409.4285714285713,19732,9542.142857142857,133590,14,2,3,0
2531,PRV54154,12,0,2,0,8,3,7,6,7,4,2,4,6,7,11,6,3,0,19,0.0,136.66666666666666,1640,1686.6666666666667,20240,267.0,3204,1065.0,3204,75.41986301369863,1.75,0,0.0,689.5,8274,2751.6666666666665,33020,12,1,5,0
2532,PRV54155,50,1,10,1,11,9,7,16,35,17,10,22,20,34,43,15,13,13,80,0.0,479.2156862745098,24440,739.2156862745098,37700,83.76470588235294,4272,1300.9803921568628,4272,76.64286865431104,1.6862745098039216,0,0.058823529411764705,587.2941176470588,29952,2040.1960784313726,104050,51,1,8,0
2533,PRV54156,121,0,21,0,1,1,1,63,73,28,13,43,58,79,87,45,32,13,191,0.0,251.900826446281,30480,1791.404958677686,216760,264.79338842975204,32040,1428.9256198347107,32040,78.99166761009849,1.0495867768595042,0,0.0,763.305785123967,92360,3220.3305785123966,389660,121,1,5,0
2534,PRV54157,130,0,18,0,10,9,7,57,82,51,15,48,59,88,109,54,31,9,189,0.0,215.23076923076923,27980,3513.846153846154,456800,766.0,99580,1356.076923076923,99580,71.8309589041096,1.1846153846153846,0,0.0,1237.3076923076924,160850,4869.923076923077,633090,130,3,4,0
2535,PRV54158,9,0,2,0,4,1,3,4,3,4,1,3,3,6,6,2,2,0,15,0.0,262.22222222222223,2360,2902.222222222222,26120,593.3333333333334,5340,1605.5555555555557,5340,72.71598173515982,0.6666666666666666,0,0.0,1013.3333333333334,9120,4507.777777777777,40570,9,1,4,0
2536,PRV54159,34,0,8,0,6,2,3,13,23,14,9,11,15,27,26,8,11,3,51,0.0,423.52941176470586,14400,4276.176470588235,145390,485.88235294117646,16520,4949.411764705882,16520,77.09274778404513,2.3529411764705883,0,0.0,1651.764705882353,56160,9225.588235294117,313670,34,3,6,0
2537,PRV54160,9,0,2,0,5,3,4,3,5,2,1,0,4,4,6,2,2,0,12,0.0,485.55555555555554,4370,1346.6666666666667,12120,237.33333333333334,2136,1793.3333333333333,2136,73.66240487062404,4.444444444444445,0,0.0,646.2222222222222,5816,3140.0,28260,9,2,6,0
2538,PRV54162,32,0,5,0,7,2,4,15,15,8,1,6,21,21,22,14,18,2,51,0.0,255.0,8160,1406.25,45000,233.625,7476,1556.5625,7476,78.77662671232876,0.6875,0,0.0,469.5625,15026,2962.8125,94810,32,3,6,0
2539,PRV54163,41,0,9,0,1,1,1,14,24,13,4,18,21,29,27,10,11,3,65,0.0,215.1219512195122,8820,7051.707317073171,289120,664.0975609756098,27228,1648.780487804878,27228,71.75870364183093,0.0975609756097561,0,0.0,1215.560975609756,49838,8700.487804878048,356720,41,1,7,0
2540,PRV54164,1,1,2,1,1,0,0,0,1,0,0,1,2,2,1,0,1,0,4,0.0,2050.0,4100,2000.0,4000,534.0,1068,3265.0,1068,80.22054794520548,2.5,5,2.5,2369.0,4738,5265.0,10530,2,1,2,0
2541,PRV54166,20,0,2,0,1,1,1,8,12,7,4,5,11,9,15,7,5,3,29,0.0,325.0,6500,700.0,14000,106.8,2136,1364.5,2136,72.26342465753424,0.9,0,0.0,479.3,9586,2064.5,41290,20,1,3,0
2542,PRV54167,9,0,0,0,7,3,2,1,6,2,2,5,2,5,6,4,3,0,16,0.0,204.44444444444446,1840,6322.222222222223,56900,474.6666666666667,4272,1060.0,4272,73.55190258751902,0.0,0,0.0,1164.6666666666667,10482,7382.222222222223,66440,9,1,2,0
2543,PRV54168,66,1,17,1,14,5,10,31,48,40,9,14,30,54,52,10,20,2,100,0.0,512.6865671641791,34350,2380.89552238806,159520,269.97014925373134,18088,3390.2985074626868,18088,75.6936822735637,1.9104477611940298,0,0.04477611940298507,1187.5820895522388,79568,5771.194029850746,386670,67,3,10,0
2544,PRV54171,72,0,10,0,4,4,3,11,48,29,20,34,39,48,50,23,19,8,117,0.0,288.05555555555554,20740,6423.333333333333,462480,726.8333333333334,52332,2484.722222222222,52332,76.34044901065448,0.9722222222222222,0,0.0,1245.7222222222222,89692,8908.055555555555,641380,72,1,3,0
2545,PRV54172,2,0,1,0,2,1,1,2,2,1,1,0,0,1,2,0,1,0,2,0.0,70.0,140,11500.0,23000,1068.0,2136,3400.0,2136,70.34109589041097,0.0,0,0.0,2013.0,4026,14900.0,29800,2,1,2,0
2546,PRV54173,7,0,3,0,5,2,3,1,5,4,2,3,2,3,5,2,4,0,8,0.0,91.42857142857143,640,3142.8571428571427,22000,610.2857142857143,4272,2224.285714285714,4272,78.13698630136987,0.0,0,0.0,1011.7142857142857,7082,5367.142857142857,37570,7,1,5,0
2547,PRV54175,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0.0,80.0,80,0.0,0,0.0,0,80.0,0,80.55616438356165,0.0,0,0.0,10.0,10,80.0,80,1,1,1,0
2548,PRV54176,10,0,1,0,1,1,1,6,4,2,0,0,7,7,7,7,5,0,15,0.0,167.0,1670,1297.0,12970,320.4,3204,1259.0,3204,73.29287671232876,0.0,0,0.0,996.4,9964,2556.0,25560,10,1,1,0
2549,PRV54177,2,0,0,0,2,0,0,2,1,1,0,2,1,1,2,2,1,1,3,0.0,550.0,1100,4000.0,8000,534.0,1068,2545.0,1068,81.0150684931507,0.0,0,0.0,1114.0,2228,6545.0,13090,2,1,2,0
2550,PRV54178,2,0,0,0,1,0,1,1,1,1,0,0,0,1,2,1,0,0,3,0.0,45.0,90,0.0,0,0.0,0,1185.0,0,57.45753424657534,0.0,0,0.0,100.0,200,1185.0,2370,2,1,1,0
2551,PRV54179,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0.0,0.0,0,0.0,0,0.0,0,580.0,0,68.04657534246576,0.0,0,0.0,140.0,140,580.0,580,1,1,1,0
2552,PRV54180,2,0,0,0,1,0,1,0,2,2,0,0,2,2,1,1,0,1,4,0.0,75.0,150,0.0,0,0.0,0,1445.0,0,59.417808219178085,0.0,0,0.0,540.0,1080,1445.0,2890,2,1,1,0
2553,PRV54181,4,0,1,0,1,1,1,1,3,1,1,2,3,3,4,0,0,0,5,0.0,47.5,190,0.0,0,0.0,0,2487.5,0,75.86369863013698,0.25,0,0.0,615.0,2460,2487.5,9950,4,1,1,0
2554,PRV54182,4,0,2,0,2,1,1,1,3,1,1,2,2,4,4,1,1,2,4,0.0,437.5,1750,2787.5,11150,267.0,1068,2680.0,1068,75.65547945205479,5.25,0,0.0,1554.5,6218,5467.5,21870,4,1,1,0
2555,PRV54183,2,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,1,0,3,0.0,2200.0,4400,0.0,0,0.0,0,2540.0,0,70.59315068493152,0.0,0,0.0,245.0,490,2540.0,5080,2,1,1,0
2556,PRV54184,10,0,2,0,1,1,1,0,5,3,0,0,2,8,8,1,0,0,13,0.0,356.0,3560,11896.0,118960,640.8,6408,7804.0,6408,77.01123287671233,4.0,0,0.0,2995.8,29958,19700.0,197000,10,1,1,0
2557,PRV54185,2,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,3,0.0,175.0,350,0.0,0,0.0,0,1725.0,0,75.26027397260275,10.5,1,0.0,150.0,300,1725.0,3450,2,1,1,0
2558,PRV54186,11,0,2,0,3,0,1,0,7,7,2,7,6,8,8,3,7,3,16,0.0,157.27272727272728,1730,272.72727272727275,3000,97.0909090909091,1068,2292.7272727272725,1068,72.8692403486924,0.0,0,0.0,550.7272727272727,6058,2565.4545454545455,28220,11,1,2,0
2559,PRV54187,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,2,0.0,200.0,200,0.0,0,0.0,0,760.0,0,66.63287671232877,0.0,0,0.0,280.0,280,760.0,760,1,1,1,0
2560,PRV54188,4,0,3,0,1,1,1,1,4,3,0,1,3,4,4,2,1,1,6,0.0,765.0,3060,0.0,0,0.0,0,3965.0,0,66.6082191780822,5.0,0,0.0,1197.5,4790,3965.0,15860,4,1,1,0
2561,PRV54191,2,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,3,0.0,180.0,360,22520.0,45040,1068.0,2136,195.0,2136,76.5945205479452,0.0,0,0.0,1473.0,2946,22715.0,45430,2,1,1,0
2562,PRV54192,2,0,0,0,2,1,0,2,2,1,0,0,1,2,2,1,1,0,4,0.0,445.0,890,2000.0,4000,534.0,1068,1840.0,1068,80.47397260273972,0.0,0,0.0,1234.0,2468,3840.0,7680,2,1,2,0
2563,PRV54193,24,0,4,0,1,1,1,5,8,15,0,5,13,20,16,7,6,3,40,0.0,167.91666666666666,4030,2807.0833333333335,67370,311.5,7476,2357.0833333333335,7476,77.27477168949771,0.20833333333333334,0,0.0,799.4166666666666,19186,5164.166666666667,123940,24,1,2,0
2564,PRV54194,7,0,1,0,1,1,0,1,5,2,0,1,1,3,5,0,2,1,11,0.0,518.5714285714286,3630,0.0,0,0.0,0,1498.5714285714287,0,73.40743639921722,0.14285714285714285,0,0.0,385.7142857142857,2700,1498.5714285714287,10490,7,1,1,0
2565,PRV54196,10,0,0,0,2,1,2,3,6,4,1,2,5,6,8,3,4,1,14,0.0,432.0,4320,1700.0,17000,213.6,2136,1224.0,2136,72.7504109589041,2.1,0,0.0,538.6,5386,2924.0,29240,10,1,2,0
2566,PRV54197,14,0,3,0,6,2,1,8,6,5,2,2,6,9,8,5,7,1,19,0.0,60.714285714285715,850,6674.285714285715,93440,534.0,7476,1437.142857142857,7476,76.8986301369863,0.0,0,0.0,945.4285714285714,13236,8111.428571428572,113560,14,1,3,0
2567,PRV54198,6,0,2,0,5,1,1,1,2,3,1,1,5,5,5,1,1,0,8,0.0,81.66666666666667,490,666.6666666666666,4000,178.0,1068,1486.6666666666667,1068,69.28538812785388,3.3333333333333335,0,0.0,541.3333333333334,3248,2153.3333333333335,12920,6,1,3,0
2568,PRV54199,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,2,0.0,40.0,40,10000.0,10000,1068.0,1068,1530.0,1068,57.28767123287671,0.0,0,0.0,1138.0,1138,11530.0,11530,1,1,1,0
2569,PRV54200,0,13,13,13,3,4,1,5,11,5,3,3,7,12,13,2,2,2,20,0.0,13314.615384615385,173090,25640.0,333320,1396.6153846153845,18156,2815.3846153846152,18156,75.41685985247629,4.769230769230769,2,4.769230769230769,2040.4615384615386,26526,28455.384615384617,369920,13,1,3,0
2570,PRV54201,0,4,4,4,3,0,1,3,3,1,0,2,2,2,4,1,0,0,6,0.0,4900.0,19600,8430.0,33720,1602.0,6408,700.0,6408,73.76027397260273,5.25,2,5.25,1734.5,6938,9130.0,36520,4,1,2,0
